platform,record_a,record_b,match_type,breakdown
BBM,BBM:F023543,BBM:F023544,similar,06
BBM,BBM:F023543,BBM:F023546,similar,06
BBM,BBM:F023544,BBM:F023546,similar,06
BBM,BBM:F020272,BBM:F023456,similar,06
BBM,BBM:F020273,BBM:F023533,similar,06
BBM,BBM:F020276,BBM:F023446,similar,06
BBM,BBM:F020276,BBM:F023447,similar,06
BBM,BBM:F020276,BBM:F023448,similar,06
BBM,BBM:F023446,BBM:F023447,similar,06
BBM,BBM:F023446,BBM:F023448,similar,06
BBM,BBM:F023447,BBM:F023448,similar,06
BBM,BBM:F020281,BBM:F023529,similar,06
BBM,BBM:F020281,BBM:F023530,similar,06
BBM,BBM:F023529,BBM:F023530,similar,06
BBM,BBM:F020288,BBM:F034496,similar,06
BBM,BBM:F020343,BBM:F023690,similar,06
BBM,BBM:F020610,BBM:F020615,strict,06
BBM,BBM:F020610,BBM:F020621,strict,06
BBM,BBM:F020610,BBM:F020627,strict,06
BBM,BBM:F020610,BBM:F020633,strict,06
BBM,BBM:F020610,BBM:F020675,strict,06
BBM,BBM:F020610,BBM:F020895,strict,06
BBM,BBM:F020610,BBM:F020899,strict,06
BBM,BBM:F020610,BBM:F020901,strict,06
BBM,BBM:F020610,BBM:F020903,strict,06
BBM,BBM:F020610,BBM:F020918,strict,06
BBM,BBM:F020610,BBM:F020943,strict,06
BBM,BBM:F020615,BBM:F020621,strict,06
BBM,BBM:F020615,BBM:F020627,strict,06
BBM,BBM:F020615,BBM:F020633,strict,06
BBM,BBM:F020615,BBM:F020675,strict,06
BBM,BBM:F020615,BBM:F020895,strict,06
BBM,BBM:F020615,BBM:F020899,strict,06
BBM,BBM:F020615,BBM:F020901,strict,06
BBM,BBM:F020615,BBM:F020903,strict,06
BBM,BBM:F020615,BBM:F020918,strict,06
BBM,BBM:F020615,BBM:F020943,strict,06
BBM,BBM:F020621,BBM:F020627,strict,06
BBM,BBM:F020621,BBM:F020633,strict,06
BBM,BBM:F020621,BBM:F020675,strict,06
BBM,BBM:F020621,BBM:F020895,strict,06
BBM,BBM:F020621,BBM:F020899,strict,06
BBM,BBM:F020621,BBM:F020901,strict,06
BBM,BBM:F020621,BBM:F020903,strict,06
BBM,BBM:F020621,BBM:F020918,strict,06
BBM,BBM:F020621,BBM:F020943,strict,06
BBM,BBM:F020627,BBM:F020633,strict,06
BBM,BBM:F020627,BBM:F020675,strict,06
BBM,BBM:F020627,BBM:F020895,strict,06
BBM,BBM:F020627,BBM:F020899,strict,06
BBM,BBM:F020627,BBM:F020901,strict,06
BBM,BBM:F020627,BBM:F020903,strict,06
BBM,BBM:F020627,BBM:F020918,strict,06
BBM,BBM:F020627,BBM:F020943,strict,06
BBM,BBM:F020633,BBM:F020675,strict,06
BBM,BBM:F020633,BBM:F020895,strict,06
BBM,BBM:F020633,BBM:F020899,strict,06
BBM,BBM:F020633,BBM:F020901,strict,06
BBM,BBM:F020633,BBM:F020903,strict,06
BBM,BBM:F020633,BBM:F020918,strict,06
BBM,BBM:F020633,BBM:F020943,strict,06
BBM,BBM:F020675,BBM:F020895,strict,06
BBM,BBM:F020675,BBM:F020899,strict,06
BBM,BBM:F020675,BBM:F020901,strict,06
BBM,BBM:F020675,BBM:F020903,strict,06
BBM,BBM:F020675,BBM:F020918,strict,06
BBM,BBM:F020675,BBM:F020943,strict,06
BBM,BBM:F020895,BBM:F020899,strict,06
BBM,BBM:F020895,BBM:F020901,strict,06
BBM,BBM:F020895,BBM:F020903,strict,06
BBM,BBM:F020895,BBM:F020918,strict,06
BBM,BBM:F020895,BBM:F020943,strict,06
BBM,BBM:F020899,BBM:F020901,strict,06
BBM,BBM:F020899,BBM:F020903,strict,06
BBM,BBM:F020899,BBM:F020918,strict,06
BBM,BBM:F020899,BBM:F020943,strict,06
BBM,BBM:F020901,BBM:F020903,strict,06
BBM,BBM:F020901,BBM:F020918,strict,06
BBM,BBM:F020901,BBM:F020943,strict,06
BBM,BBM:F020903,BBM:F020918,strict,06
BBM,BBM:F020903,BBM:F020943,strict,06
BBM,BBM:F020918,BBM:F020943,strict,06
BBM,BBM:F020644,BBM:F020646,strict,06
BBM,BBM:F020644,BBM:F020656,strict,06
BBM,BBM:F020644,BBM:F020909,strict,06
BBM,BBM:F020644,BBM:F020916,strict,06
BBM,BBM:F020644,BBM:F020917,strict,06
BBM,BBM:F020644,BBM:F020949,strict,06
BBM,BBM:F020644,BBM:F021075,strict,06
BBM,BBM:F020646,BBM:F020656,strict,06
BBM,BBM:F020646,BBM:F020909,strict,06
BBM,BBM:F020646,BBM:F020916,strict,06
BBM,BBM:F020646,BBM:F020917,strict,06
BBM,BBM:F020646,BBM:F020949,strict,06
BBM,BBM:F020646,BBM:F021075,strict,06
BBM,BBM:F020656,BBM:F020909,strict,06
BBM,BBM:F020656,BBM:F020916,strict,06
BBM,BBM:F020656,BBM:F020917,strict,06
BBM,BBM:F020656,BBM:F020949,strict,06
BBM,BBM:F020656,BBM:F021075,strict,06
BBM,BBM:F020909,BBM:F020916,strict,06
BBM,BBM:F020909,BBM:F020917,strict,06
BBM,BBM:F020909,BBM:F020949,strict,06
BBM,BBM:F020909,BBM:F021075,strict,06
BBM,BBM:F020916,BBM:F020917,strict,06
BBM,BBM:F020916,BBM:F020949,strict,06
BBM,BBM:F020916,BBM:F021075,strict,06
BBM,BBM:F020917,BBM:F020949,strict,06
BBM,BBM:F020917,BBM:F021075,strict,06
BBM,BBM:F020949,BBM:F021075,strict,06
BBM,BBM:F020710,BBM:F023663,similar,06
BBM,BBM:F020710,BBM:F023664,similar,06
BBM,BBM:F023663,BBM:F023664,similar,06
BBM,BBM:F020718,BBM:F020849,strict,06
BBM,BBM:F020964,BBM:F020967,strict,06
BBM,BBM:F020964,BBM:F020970,strict,06
BBM,BBM:F020964,BBM:F021001,strict,06
BBM,BBM:F020964,BBM:F021111,strict,06
BBM,BBM:F020964,BBM:F021112,strict,06
BBM,BBM:F020964,BBM:F021160,strict,06
BBM,BBM:F020967,BBM:F020970,strict,06
BBM,BBM:F020967,BBM:F021001,strict,06
BBM,BBM:F020967,BBM:F021111,strict,06
BBM,BBM:F020967,BBM:F021112,strict,06
BBM,BBM:F020967,BBM:F021160,strict,06
BBM,BBM:F020970,BBM:F021001,strict,06
BBM,BBM:F020970,BBM:F021111,strict,06
BBM,BBM:F020970,BBM:F021112,strict,06
BBM,BBM:F020970,BBM:F021160,strict,06
BBM,BBM:F021001,BBM:F021111,strict,06
BBM,BBM:F021001,BBM:F021112,strict,06
BBM,BBM:F021001,BBM:F021160,strict,06
BBM,BBM:F021111,BBM:F021112,strict,06
BBM,BBM:F021111,BBM:F021160,strict,06
BBM,BBM:F021112,BBM:F021160,strict,06
BBM,BBM:F020972,BBM:F020974,strict,06
BBM,BBM:F020972,BBM:F020976,strict,06
BBM,BBM:F020972,BBM:F020979,strict,06
BBM,BBM:F020972,BBM:F020980,strict,06
BBM,BBM:F020972,BBM:F021051,strict,06
BBM,BBM:F020972,BBM:F021076,strict,06
BBM,BBM:F020972,BBM:F021078,strict,06
BBM,BBM:F020972,BBM:F021079,strict,06
BBM,BBM:F020972,BBM:F021080,strict,06
BBM,BBM:F020972,BBM:F021093,strict,06
BBM,BBM:F020972,BBM:F021104,strict,06
BBM,BBM:F020972,BBM:F021105,strict,06
BBM,BBM:F020972,BBM:F021108,strict,06
BBM,BBM:F020972,BBM:F021161,strict,06
BBM,BBM:F020972,BBM:F021174,strict,06
BBM,BBM:F020972,BBM:F021184,strict,06
BBM,BBM:F020972,BBM:F021185,strict,06
BBM,BBM:F020972,BBM:F021187,strict,06
BBM,BBM:F020972,BBM:F021188,strict,06
BBM,BBM:F020974,BBM:F020976,strict,06
BBM,BBM:F020974,BBM:F020979,strict,06
BBM,BBM:F020974,BBM:F020980,strict,06
BBM,BBM:F020974,BBM:F021051,strict,06
BBM,BBM:F020974,BBM:F021076,strict,06
BBM,BBM:F020974,BBM:F021078,strict,06
BBM,BBM:F020974,BBM:F021079,strict,06
BBM,BBM:F020974,BBM:F021080,strict,06
BBM,BBM:F020974,BBM:F021093,strict,06
BBM,BBM:F020974,BBM:F021104,strict,06
BBM,BBM:F020974,BBM:F021105,strict,06
BBM,BBM:F020974,BBM:F021108,strict,06
BBM,BBM:F020974,BBM:F021161,strict,06
BBM,BBM:F020974,BBM:F021174,strict,06
BBM,BBM:F020974,BBM:F021184,strict,06
BBM,BBM:F020974,BBM:F021185,strict,06
BBM,BBM:F020974,BBM:F021187,strict,06
BBM,BBM:F020974,BBM:F021188,strict,06
BBM,BBM:F020976,BBM:F020979,strict,06
BBM,BBM:F020976,BBM:F020980,strict,06
BBM,BBM:F020976,BBM:F021051,strict,06
BBM,BBM:F020976,BBM:F021076,strict,06
BBM,BBM:F020976,BBM:F021078,strict,06
BBM,BBM:F020976,BBM:F021079,strict,06
BBM,BBM:F020976,BBM:F021080,strict,06
BBM,BBM:F020976,BBM:F021093,strict,06
BBM,BBM:F020976,BBM:F021104,strict,06
BBM,BBM:F020976,BBM:F021105,strict,06
BBM,BBM:F020976,BBM:F021108,strict,06
BBM,BBM:F020976,BBM:F021161,strict,06
BBM,BBM:F020976,BBM:F021174,strict,06
BBM,BBM:F020976,BBM:F021184,strict,06
BBM,BBM:F020976,BBM:F021185,strict,06
BBM,BBM:F020976,BBM:F021187,strict,06
BBM,BBM:F020976,BBM:F021188,strict,06
BBM,BBM:F020979,BBM:F020980,strict,06
BBM,BBM:F020979,BBM:F021051,strict,06
BBM,BBM:F020979,BBM:F021076,strict,06
BBM,BBM:F020979,BBM:F021078,strict,06
BBM,BBM:F020979,BBM:F021079,strict,06
BBM,BBM:F020979,BBM:F021080,strict,06
BBM,BBM:F020979,BBM:F021093,strict,06
BBM,BBM:F020979,BBM:F021104,strict,06
BBM,BBM:F020979,BBM:F021105,strict,06
BBM,BBM:F020979,BBM:F021108,strict,06
BBM,BBM:F020979,BBM:F021161,strict,06
BBM,BBM:F020979,BBM:F021174,strict,06
BBM,BBM:F020979,BBM:F021184,strict,06
BBM,BBM:F020979,BBM:F021185,strict,06
BBM,BBM:F020979,BBM:F021187,strict,06
BBM,BBM:F020979,BBM:F021188,strict,06
BBM,BBM:F020980,BBM:F021051,strict,06
BBM,BBM:F020980,BBM:F021076,strict,06
BBM,BBM:F020980,BBM:F021078,strict,06
BBM,BBM:F020980,BBM:F021079,strict,06
BBM,BBM:F020980,BBM:F021080,strict,06
BBM,BBM:F020980,BBM:F021093,strict,06
BBM,BBM:F020980,BBM:F021104,strict,06
BBM,BBM:F020980,BBM:F021105,strict,06
BBM,BBM:F020980,BBM:F021108,strict,06
BBM,BBM:F020980,BBM:F021161,strict,06
BBM,BBM:F020980,BBM:F021174,strict,06
BBM,BBM:F020980,BBM:F021184,strict,06
BBM,BBM:F020980,BBM:F021185,strict,06
BBM,BBM:F020980,BBM:F021187,strict,06
BBM,BBM:F020980,BBM:F021188,strict,06
BBM,BBM:F021051,BBM:F021076,strict,06
BBM,BBM:F021051,BBM:F021078,strict,06
BBM,BBM:F021051,BBM:F021079,strict,06
BBM,BBM:F021051,BBM:F021080,strict,06
BBM,BBM:F021051,BBM:F021093,strict,06
BBM,BBM:F021051,BBM:F021104,strict,06
BBM,BBM:F021051,BBM:F021105,strict,06
BBM,BBM:F021051,BBM:F021108,strict,06
BBM,BBM:F021051,BBM:F021161,strict,06
BBM,BBM:F021051,BBM:F021174,strict,06
BBM,BBM:F021051,BBM:F021184,strict,06
BBM,BBM:F021051,BBM:F021185,strict,06
BBM,BBM:F021051,BBM:F021187,strict,06
BBM,BBM:F021051,BBM:F021188,strict,06
BBM,BBM:F021076,BBM:F021078,strict,06
BBM,BBM:F021076,BBM:F021079,strict,06
BBM,BBM:F021076,BBM:F021080,strict,06
BBM,BBM:F021076,BBM:F021093,strict,06
BBM,BBM:F021076,BBM:F021104,strict,06
BBM,BBM:F021076,BBM:F021105,strict,06
BBM,BBM:F021076,BBM:F021108,strict,06
BBM,BBM:F021076,BBM:F021161,strict,06
BBM,BBM:F021076,BBM:F021174,strict,06
BBM,BBM:F021076,BBM:F021184,strict,06
BBM,BBM:F021076,BBM:F021185,strict,06
BBM,BBM:F021076,BBM:F021187,strict,06
BBM,BBM:F021076,BBM:F021188,strict,06
BBM,BBM:F021078,BBM:F021079,strict,06
BBM,BBM:F021078,BBM:F021080,strict,06
BBM,BBM:F021078,BBM:F021093,strict,06
BBM,BBM:F021078,BBM:F021104,strict,06
BBM,BBM:F021078,BBM:F021105,strict,06
BBM,BBM:F021078,BBM:F021108,strict,06
BBM,BBM:F021078,BBM:F021161,strict,06
BBM,BBM:F021078,BBM:F021174,strict,06
BBM,BBM:F021078,BBM:F021184,strict,06
BBM,BBM:F021078,BBM:F021185,strict,06
BBM,BBM:F021078,BBM:F021187,strict,06
BBM,BBM:F021078,BBM:F021188,strict,06
BBM,BBM:F021079,BBM:F021080,strict,06
BBM,BBM:F021079,BBM:F021093,strict,06
BBM,BBM:F021079,BBM:F021104,strict,06
BBM,BBM:F021079,BBM:F021105,strict,06
BBM,BBM:F021079,BBM:F021108,strict,06
BBM,BBM:F021079,BBM:F021161,strict,06
BBM,BBM:F021079,BBM:F021174,strict,06
BBM,BBM:F021079,BBM:F021184,strict,06
BBM,BBM:F021079,BBM:F021185,strict,06
BBM,BBM:F021079,BBM:F021187,strict,06
BBM,BBM:F021079,BBM:F021188,strict,06
BBM,BBM:F021080,BBM:F021093,strict,06
BBM,BBM:F021080,BBM:F021104,strict,06
BBM,BBM:F021080,BBM:F021105,strict,06
BBM,BBM:F021080,BBM:F021108,strict,06
BBM,BBM:F021080,BBM:F021161,strict,06
BBM,BBM:F021080,BBM:F021174,strict,06
BBM,BBM:F021080,BBM:F021184,strict,06
BBM,BBM:F021080,BBM:F021185,strict,06
BBM,BBM:F021080,BBM:F021187,strict,06
BBM,BBM:F021080,BBM:F021188,strict,06
BBM,BBM:F021093,BBM:F021104,strict,06
BBM,BBM:F021093,BBM:F021105,strict,06
BBM,BBM:F021093,BBM:F021108,strict,06
BBM,BBM:F021093,BBM:F021161,strict,06
BBM,BBM:F021093,BBM:F021174,strict,06
BBM,BBM:F021093,BBM:F021184,strict,06
BBM,BBM:F021093,BBM:F021185,strict,06
BBM,BBM:F021093,BBM:F021187,strict,06
BBM,BBM:F021093,BBM:F021188,strict,06
BBM,BBM:F021104,BBM:F021105,strict,06
BBM,BBM:F021104,BBM:F021108,strict,06
BBM,BBM:F021104,BBM:F021161,strict,06
BBM,BBM:F021104,BBM:F021174,strict,06
BBM,BBM:F021104,BBM:F021184,strict,06
BBM,BBM:F021104,BBM:F021185,strict,06
BBM,BBM:F021104,BBM:F021187,strict,06
BBM,BBM:F021104,BBM:F021188,strict,06
BBM,BBM:F021105,BBM:F021108,strict,06
BBM,BBM:F021105,BBM:F021161,strict,06
BBM,BBM:F021105,BBM:F021174,strict,06
BBM,BBM:F021105,BBM:F021184,strict,06
BBM,BBM:F021105,BBM:F021185,strict,06
BBM,BBM:F021105,BBM:F021187,strict,06
BBM,BBM:F021105,BBM:F021188,strict,06
BBM,BBM:F021108,BBM:F021161,strict,06
BBM,BBM:F021108,BBM:F021174,strict,06
BBM,BBM:F021108,BBM:F021184,strict,06
BBM,BBM:F021108,BBM:F021185,strict,06
BBM,BBM:F021108,BBM:F021187,strict,06
BBM,BBM:F021108,BBM:F021188,strict,06
BBM,BBM:F021161,BBM:F021174,strict,06
BBM,BBM:F021161,BBM:F021184,strict,06
BBM,BBM:F021161,BBM:F021185,strict,06
BBM,BBM:F021161,BBM:F021187,strict,06
BBM,BBM:F021161,BBM:F021188,strict,06
BBM,BBM:F021174,BBM:F021184,strict,06
BBM,BBM:F021174,BBM:F021185,strict,06
BBM,BBM:F021174,BBM:F021187,strict,06
BBM,BBM:F021174,BBM:F021188,strict,06
BBM,BBM:F021184,BBM:F021185,strict,06
BBM,BBM:F021184,BBM:F021187,strict,06
BBM,BBM:F021184,BBM:F021188,strict,06
BBM,BBM:F021185,BBM:F021187,strict,06
BBM,BBM:F021185,BBM:F021188,strict,06
BBM,BBM:F021187,BBM:F021188,strict,06
BBM,BBM:F021005,BBM:F021008,strict,06
BBM,BBM:F021005,BBM:F021170,strict,06
BBM,BBM:F021005,BBM:F021177,strict,06
BBM,BBM:F021005,BBM:F021189,strict,06
BBM,BBM:F021005,BBM:F021194,strict,06
BBM,BBM:F021008,BBM:F021170,strict,06
BBM,BBM:F021008,BBM:F021177,strict,06
BBM,BBM:F021008,BBM:F021189,strict,06
BBM,BBM:F021008,BBM:F021194,strict,06
BBM,BBM:F021170,BBM:F021177,strict,06
BBM,BBM:F021170,BBM:F021189,strict,06
BBM,BBM:F021170,BBM:F021194,strict,06
BBM,BBM:F021177,BBM:F021189,strict,06
BBM,BBM:F021177,BBM:F021194,strict,06
BBM,BBM:F021189,BBM:F021194,strict,06
BBM,BBM:F021023,BBM:F021144,strict,06
BBM,BBM:F021023,BBM:F021153,strict,06
BBM,BBM:F021144,BBM:F021153,strict,06
BBM,BBM:F021343,BBM:F021815,similar,06
BBM,BBM:F022645,BBM:F022651,strict,06
BBM,BBM:F022647,BBM:F022681,similar,06
BBM,BBM:F022656,BBM:F022657,strict,06
BBM,BBM:F022658,BBM:F022674,similar,06
BBM,BBM:F022658,BBM:F022675,similar,06
BBM,BBM:F022658,BBM:F022685,similar,06
BBM,BBM:F022658,BBM:F022686,similar,06
BBM,BBM:F022658,BBM:F022691,similar,06
BBM,BBM:F022658,BBM:F022694,similar,06
BBM,BBM:F022658,BBM:F022697,similar,06
BBM,BBM:F022658,BBM:F022698,similar,06
BBM,BBM:F022658,BBM:F022704,similar,06
BBM,BBM:F022658,BBM:F022723,similar,06
BBM,BBM:F022658,BBM:F022728,similar,06
BBM,BBM:F022658,BBM:F022731,similar,06
BBM,BBM:F022658,BBM:F022732,similar,06
BBM,BBM:F022658,BBM:F022734,similar,06
BBM,BBM:F022658,BBM:F022735,similar,06
BBM,BBM:F022658,BBM:F022738,similar,06
BBM,BBM:F022658,BBM:F022741,similar,06
BBM,BBM:F022658,BBM:F022746,similar,06
BBM,BBM:F022658,BBM:F022747,similar,06
BBM,BBM:F022658,BBM:F022748,similar,06
BBM,BBM:F022658,BBM:F022749,similar,06
BBM,BBM:F022658,BBM:F022751,similar,06
BBM,BBM:F022658,BBM:F022754,similar,06
BBM,BBM:F022658,BBM:F022758,similar,06
BBM,BBM:F022658,BBM:F022759,similar,06
BBM,BBM:F022658,BBM:F022760,similar,06
BBM,BBM:F022658,BBM:F022775,similar,06
BBM,BBM:F022658,BBM:F022776,similar,06
BBM,BBM:F022658,BBM:F022782,similar,06
BBM,BBM:F022658,BBM:F022785,similar,06
BBM,BBM:F022658,BBM:F022788,similar,06
BBM,BBM:F022658,BBM:F022794,similar,06
BBM,BBM:F022658,BBM:F022795,similar,06
BBM,BBM:F022658,BBM:F022806,similar,06
BBM,BBM:F022658,BBM:F022807,similar,06
BBM,BBM:F022674,BBM:F022675,similar,06
BBM,BBM:F022674,BBM:F022685,similar,06
BBM,BBM:F022674,BBM:F022686,similar,06
BBM,BBM:F022674,BBM:F022691,similar,06
BBM,BBM:F022674,BBM:F022694,similar,06
BBM,BBM:F022674,BBM:F022697,similar,06
BBM,BBM:F022674,BBM:F022698,similar,06
BBM,BBM:F022674,BBM:F022704,similar,06
BBM,BBM:F022674,BBM:F022723,similar,06
BBM,BBM:F022674,BBM:F022728,similar,06
BBM,BBM:F022674,BBM:F022731,similar,06
BBM,BBM:F022674,BBM:F022732,similar,06
BBM,BBM:F022674,BBM:F022734,similar,06
BBM,BBM:F022674,BBM:F022735,similar,06
BBM,BBM:F022674,BBM:F022738,similar,06
BBM,BBM:F022674,BBM:F022741,similar,06
BBM,BBM:F022674,BBM:F022746,similar,06
BBM,BBM:F022674,BBM:F022747,similar,06
BBM,BBM:F022674,BBM:F022748,similar,06
BBM,BBM:F022674,BBM:F022749,similar,06
BBM,BBM:F022674,BBM:F022751,similar,06
BBM,BBM:F022674,BBM:F022754,similar,06
BBM,BBM:F022674,BBM:F022758,similar,06
BBM,BBM:F022674,BBM:F022759,similar,06
BBM,BBM:F022674,BBM:F022760,similar,06
BBM,BBM:F022674,BBM:F022775,similar,06
BBM,BBM:F022674,BBM:F022776,similar,06
BBM,BBM:F022674,BBM:F022782,similar,06
BBM,BBM:F022674,BBM:F022785,similar,06
BBM,BBM:F022674,BBM:F022788,similar,06
BBM,BBM:F022674,BBM:F022794,similar,06
BBM,BBM:F022674,BBM:F022795,similar,06
BBM,BBM:F022674,BBM:F022806,similar,06
BBM,BBM:F022674,BBM:F022807,similar,06
BBM,BBM:F022675,BBM:F022685,similar,06
BBM,BBM:F022675,BBM:F022686,similar,06
BBM,BBM:F022675,BBM:F022691,similar,06
BBM,BBM:F022675,BBM:F022694,similar,06
BBM,BBM:F022675,BBM:F022697,similar,06
BBM,BBM:F022675,BBM:F022698,similar,06
BBM,BBM:F022675,BBM:F022704,similar,06
BBM,BBM:F022675,BBM:F022723,similar,06
BBM,BBM:F022675,BBM:F022728,similar,06
BBM,BBM:F022675,BBM:F022731,similar,06
BBM,BBM:F022675,BBM:F022732,similar,06
BBM,BBM:F022675,BBM:F022734,similar,06
BBM,BBM:F022675,BBM:F022735,similar,06
BBM,BBM:F022675,BBM:F022738,similar,06
BBM,BBM:F022675,BBM:F022741,similar,06
BBM,BBM:F022675,BBM:F022746,similar,06
BBM,BBM:F022675,BBM:F022747,similar,06
BBM,BBM:F022675,BBM:F022748,similar,06
BBM,BBM:F022675,BBM:F022749,similar,06
BBM,BBM:F022675,BBM:F022751,similar,06
BBM,BBM:F022675,BBM:F022754,similar,06
BBM,BBM:F022675,BBM:F022758,similar,06
BBM,BBM:F022675,BBM:F022759,similar,06
BBM,BBM:F022675,BBM:F022760,similar,06
BBM,BBM:F022675,BBM:F022775,similar,06
BBM,BBM:F022675,BBM:F022776,similar,06
BBM,BBM:F022675,BBM:F022782,similar,06
BBM,BBM:F022675,BBM:F022785,similar,06
BBM,BBM:F022675,BBM:F022788,similar,06
BBM,BBM:F022675,BBM:F022794,similar,06
BBM,BBM:F022675,BBM:F022795,similar,06
BBM,BBM:F022675,BBM:F022806,similar,06
BBM,BBM:F022675,BBM:F022807,similar,06
BBM,BBM:F022685,BBM:F022686,similar,06
BBM,BBM:F022685,BBM:F022691,similar,06
BBM,BBM:F022685,BBM:F022694,similar,06
BBM,BBM:F022685,BBM:F022697,similar,06
BBM,BBM:F022685,BBM:F022698,similar,06
BBM,BBM:F022685,BBM:F022704,similar,06
BBM,BBM:F022685,BBM:F022723,similar,06
BBM,BBM:F022685,BBM:F022728,similar,06
BBM,BBM:F022685,BBM:F022731,similar,06
BBM,BBM:F022685,BBM:F022732,similar,06
BBM,BBM:F022685,BBM:F022734,similar,06
BBM,BBM:F022685,BBM:F022735,similar,06
BBM,BBM:F022685,BBM:F022738,similar,06
BBM,BBM:F022685,BBM:F022741,similar,06
BBM,BBM:F022685,BBM:F022746,similar,06
BBM,BBM:F022685,BBM:F022747,similar,06
BBM,BBM:F022685,BBM:F022748,similar,06
BBM,BBM:F022685,BBM:F022749,similar,06
BBM,BBM:F022685,BBM:F022751,similar,06
BBM,BBM:F022685,BBM:F022754,similar,06
BBM,BBM:F022685,BBM:F022758,similar,06
BBM,BBM:F022685,BBM:F022759,similar,06
BBM,BBM:F022685,BBM:F022760,similar,06
BBM,BBM:F022685,BBM:F022775,similar,06
BBM,BBM:F022685,BBM:F022776,similar,06
BBM,BBM:F022685,BBM:F022782,similar,06
BBM,BBM:F022685,BBM:F022785,similar,06
BBM,BBM:F022685,BBM:F022788,similar,06
BBM,BBM:F022685,BBM:F022794,similar,06
BBM,BBM:F022685,BBM:F022795,similar,06
BBM,BBM:F022685,BBM:F022806,similar,06
BBM,BBM:F022685,BBM:F022807,similar,06
BBM,BBM:F022686,BBM:F022691,similar,06
BBM,BBM:F022686,BBM:F022694,similar,06
BBM,BBM:F022686,BBM:F022697,similar,06
BBM,BBM:F022686,BBM:F022698,similar,06
BBM,BBM:F022686,BBM:F022704,similar,06
BBM,BBM:F022686,BBM:F022723,similar,06
BBM,BBM:F022686,BBM:F022728,similar,06
BBM,BBM:F022686,BBM:F022731,similar,06
BBM,BBM:F022686,BBM:F022732,similar,06
BBM,BBM:F022686,BBM:F022734,similar,06
BBM,BBM:F022686,BBM:F022735,similar,06
BBM,BBM:F022686,BBM:F022738,similar,06
BBM,BBM:F022686,BBM:F022741,similar,06
BBM,BBM:F022686,BBM:F022746,similar,06
BBM,BBM:F022686,BBM:F022747,similar,06
BBM,BBM:F022686,BBM:F022748,similar,06
BBM,BBM:F022686,BBM:F022749,similar,06
BBM,BBM:F022686,BBM:F022751,similar,06
BBM,BBM:F022686,BBM:F022754,similar,06
BBM,BBM:F022686,BBM:F022758,similar,06
BBM,BBM:F022686,BBM:F022759,similar,06
BBM,BBM:F022686,BBM:F022760,similar,06
BBM,BBM:F022686,BBM:F022775,similar,06
BBM,BBM:F022686,BBM:F022776,similar,06
BBM,BBM:F022686,BBM:F022782,similar,06
BBM,BBM:F022686,BBM:F022785,similar,06
BBM,BBM:F022686,BBM:F022788,similar,06
BBM,BBM:F022686,BBM:F022794,similar,06
BBM,BBM:F022686,BBM:F022795,similar,06
BBM,BBM:F022686,BBM:F022806,similar,06
BBM,BBM:F022686,BBM:F022807,similar,06
BBM,BBM:F022691,BBM:F022694,similar,06
BBM,BBM:F022691,BBM:F022697,similar,06
BBM,BBM:F022691,BBM:F022698,similar,06
BBM,BBM:F022691,BBM:F022704,similar,06
BBM,BBM:F022691,BBM:F022723,similar,06
BBM,BBM:F022691,BBM:F022728,similar,06
BBM,BBM:F022691,BBM:F022731,similar,06
BBM,BBM:F022691,BBM:F022732,similar,06
BBM,BBM:F022691,BBM:F022734,similar,06
BBM,BBM:F022691,BBM:F022735,similar,06
BBM,BBM:F022691,BBM:F022738,similar,06
BBM,BBM:F022691,BBM:F022741,similar,06
BBM,BBM:F022691,BBM:F022746,similar,06
BBM,BBM:F022691,BBM:F022747,similar,06
BBM,BBM:F022691,BBM:F022748,similar,06
BBM,BBM:F022691,BBM:F022749,similar,06
BBM,BBM:F022691,BBM:F022751,similar,06
BBM,BBM:F022691,BBM:F022754,similar,06
BBM,BBM:F022691,BBM:F022758,similar,06
BBM,BBM:F022691,BBM:F022759,similar,06
BBM,BBM:F022691,BBM:F022760,similar,06
BBM,BBM:F022691,BBM:F022775,similar,06
BBM,BBM:F022691,BBM:F022776,similar,06
BBM,BBM:F022691,BBM:F022782,similar,06
BBM,BBM:F022691,BBM:F022785,similar,06
BBM,BBM:F022691,BBM:F022788,similar,06
BBM,BBM:F022691,BBM:F022794,similar,06
BBM,BBM:F022691,BBM:F022795,similar,06
BBM,BBM:F022691,BBM:F022806,similar,06
BBM,BBM:F022691,BBM:F022807,similar,06
BBM,BBM:F022694,BBM:F022697,similar,06
BBM,BBM:F022694,BBM:F022698,similar,06
BBM,BBM:F022694,BBM:F022704,similar,06
BBM,BBM:F022694,BBM:F022723,similar,06
BBM,BBM:F022694,BBM:F022728,similar,06
BBM,BBM:F022694,BBM:F022731,similar,06
BBM,BBM:F022694,BBM:F022732,similar,06
BBM,BBM:F022694,BBM:F022734,similar,06
BBM,BBM:F022694,BBM:F022735,similar,06
BBM,BBM:F022694,BBM:F022738,similar,06
BBM,BBM:F022694,BBM:F022741,similar,06
BBM,BBM:F022694,BBM:F022746,similar,06
BBM,BBM:F022694,BBM:F022747,similar,06
BBM,BBM:F022694,BBM:F022748,similar,06
BBM,BBM:F022694,BBM:F022749,similar,06
BBM,BBM:F022694,BBM:F022751,similar,06
BBM,BBM:F022694,BBM:F022754,similar,06
