bbm,mo,match_type,quadrant,mo_url
BBM:F005889,MO:70421,similar,absent,https://mushroomobserver.org/70421
BBM:F005892,MO:70421,similar,absent,https://mushroomobserver.org/70421
BBM:F005900,MO:70421,similar,absent,https://mushroomobserver.org/70421
BBM:F034279,MO:278907,similar,absent,https://mushroomobserver.org/278907
BBM:F034280,MO:278910,similar,absent,https://mushroomobserver.org/278910
BBM:F000819,MO:75926,similar,absent,https://mushroomobserver.org/75926
BBM:F000819,MO:93446,similar,absent,https://mushroomobserver.org/93446
BBM:F000819,MO:151312,similar,absent,https://mushroomobserver.org/151312
BBM:F004728,MO:75926,similar,absent,https://mushroomobserver.org/75926
BBM:F004728,MO:93446,similar,absent,https://mushroomobserver.org/93446
BBM:F004728,MO:151312,similar,absent,https://mushroomobserver.org/151312
BBM:F004731,MO:75926,similar,absent,https://mushroomobserver.org/75926
BBM:F004731,MO:93446,similar,absent,https://mushroomobserver.org/93446
BBM:F004731,MO:151312,similar,absent,https://mushroomobserver.org/151312
BBM:F004737,MO:75926,similar,absent,https://mushroomobserver.org/75926
BBM:F004737,MO:93446,similar,absent,https://mushroomobserver.org/93446
BBM:F004737,MO:151312,similar,absent,https://mushroomobserver.org/151312
BBM:F004741,MO:75926,similar,absent,https://mushroomobserver.org/75926
BBM:F004741,MO:93446,similar,absent,https://mushroomobserver.org/93446
BBM:F004741,MO:151312,similar,absent,https://mushroomobserver.org/151312
BBM:F004742,MO:75926,similar,absent,https://mushroomobserver.org/75926
BBM:F004742,MO:93446,similar,absent,https://mushroomobserver.org/93446
BBM:F004742,MO:151312,similar,absent,https://mushroomobserver.org/151312
BBM:F004743,MO:75926,similar,absent,https://mushroomobserver.org/75926
BBM:F004743,MO:93446,similar,absent,https://mushroomobserver.org/93446
BBM:F004743,MO:151312,similar,absent,https://mushroomobserver.org/151312
BBM:F004744,MO:75926,similar,absent,https://mushroomobserver.org/75926
BBM:F004744,MO:93446,similar,absent,https://mushroomobserver.org/93446
BBM:F004744,MO:151312,similar,absent,https://mushroomobserver.org/151312
BBM:F004745,MO:75926,similar,absent,https://mushroomobserver.org/75926
BBM:F004745,MO:93446,similar,absent,https://mushroomobserver.org/93446
BBM:F004745,MO:151312,similar,absent,https://mushroomobserver.org/151312
BBM:F000877,MO:72852,similar,absent,https://mushroomobserver.org/72852
BBM:F000877,MO:379220,similar,absent,https://mushroomobserver.org/379220
BBM:F000877,MO:444793,similar,absent,https://mushroomobserver.org/444793
BBM:F004755,MO:72852,similar,absent,https://mushroomobserver.org/72852
BBM:F004755,MO:379220,similar,absent,https://mushroomobserver.org/379220
BBM:F004755,MO:444793,similar,absent,https://mushroomobserver.org/444793
BBM:F004756,MO:72852,similar,absent,https://mushroomobserver.org/72852
BBM:F004756,MO:379220,similar,absent,https://mushroomobserver.org/379220
BBM:F004756,MO:444793,similar,absent,https://mushroomobserver.org/444793
BBM:F004757,MO:72852,similar,absent,https://mushroomobserver.org/72852
BBM:F004757,MO:379220,similar,absent,https://mushroomobserver.org/379220
BBM:F004757,MO:444793,similar,absent,https://mushroomobserver.org/444793
BBM:F004758,MO:72852,similar,absent,https://mushroomobserver.org/72852
BBM:F004758,MO:379220,similar,absent,https://mushroomobserver.org/379220
BBM:F004758,MO:444793,similar,absent,https://mushroomobserver.org/444793
BBM:F004759,MO:72852,similar,absent,https://mushroomobserver.org/72852
BBM:F004759,MO:379220,similar,absent,https://mushroomobserver.org/379220
BBM:F004759,MO:444793,similar,absent,https://mushroomobserver.org/444793
BBM:F004760,MO:72852,similar,absent,https://mushroomobserver.org/72852
BBM:F004760,MO:379220,similar,absent,https://mushroomobserver.org/379220
BBM:F004760,MO:444793,similar,absent,https://mushroomobserver.org/444793
BBM:F004765,MO:72852,similar,absent,https://mushroomobserver.org/72852
BBM:F004765,MO:379220,similar,absent,https://mushroomobserver.org/379220
BBM:F004765,MO:444793,similar,absent,https://mushroomobserver.org/444793
BBM:F028396,MO:72852,similar,absent,https://mushroomobserver.org/72852
BBM:F028396,MO:379220,similar,absent,https://mushroomobserver.org/379220
BBM:F028396,MO:444793,similar,absent,https://mushroomobserver.org/444793
BBM:F005476,MO:63465,similar,absent,https://mushroomobserver.org/63465
BBM:F005476,MO:156959,similar,absent,https://mushroomobserver.org/156959
BBM:F005476,MO:204760,similar,absent,https://mushroomobserver.org/204760
BBM:F005476,MO:226534,similar,absent,https://mushroomobserver.org/226534
BBM:F005476,MO:386320,similar,absent,https://mushroomobserver.org/386320
BBM:F005476,MO:405892,similar,absent,https://mushroomobserver.org/405892
BBM:F005478,MO:285455,similar,absent,https://mushroomobserver.org/285455
BBM:F000017,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F000017,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F000017,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F000018,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F000018,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F000018,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F000019,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F000019,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F000019,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F000462,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F000462,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F000462,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005549,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005549,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005549,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005552,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005552,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005552,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005553,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005553,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005553,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005562,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005562,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005562,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005563,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005563,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005563,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005564,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005564,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005564,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005567,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005567,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005567,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005569,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005569,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005569,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005570,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005570,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005570,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005572,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005572,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005572,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005574,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005574,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005574,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005576,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005576,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005576,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005581,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005581,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005581,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005582,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005582,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005582,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005583,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005583,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005583,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005584,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005584,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005584,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005585,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005585,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005585,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F005586,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F005586,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F005586,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F012309,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F012309,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F012309,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F012920,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F012920,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F012920,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F014806,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F014806,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F014806,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F031393,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F031393,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F031393,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F032401,MO:66877,similar,absent,https://mushroomobserver.org/66877
BBM:F032401,MO:130631,similar,absent,https://mushroomobserver.org/130631
BBM:F032401,MO:271190,similar,absent,https://mushroomobserver.org/271190
BBM:F000469,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F000470,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F000471,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F000474,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F000475,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F000476,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F000477,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F000479,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F000480,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F000482,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F005537,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F005538,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F005539,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F005540,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F005541,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F005542,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F005606,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F012308,MO:375037,similar,absent,https://mushroomobserver.org/375037
BBM:F005522,MO:87050,similar,absent,https://mushroomobserver.org/87050
BBM:F005522,MO:88596,similar,absent,https://mushroomobserver.org/88596
BBM:F005522,MO:160417,similar,absent,https://mushroomobserver.org/160417
BBM:F005522,MO:198041,similar,absent,https://mushroomobserver.org/198041
BBM:F005522,MO:225790,similar,absent,https://mushroomobserver.org/225790
BBM:F005522,MO:238405,similar,absent,https://mushroomobserver.org/238405
BBM:F005522,MO:264931,similar,absent,https://mushroomobserver.org/264931
BBM:F005522,MO:319711,similar,absent,https://mushroomobserver.org/319711
BBM:F005522,MO:399366,similar,absent,https://mushroomobserver.org/399366
BBM:F005524,MO:87050,similar,absent,https://mushroomobserver.org/87050
BBM:F005524,MO:88596,similar,absent,https://mushroomobserver.org/88596
BBM:F005524,MO:160417,similar,absent,https://mushroomobserver.org/160417
BBM:F005524,MO:198041,similar,absent,https://mushroomobserver.org/198041
BBM:F005524,MO:225790,similar,absent,https://mushroomobserver.org/225790
BBM:F005524,MO:238405,similar,absent,https://mushroomobserver.org/238405
BBM:F005524,MO:264931,similar,absent,https://mushroomobserver.org/264931
BBM:F005524,MO:319711,similar,absent,https://mushroomobserver.org/319711
BBM:F005524,MO:399366,similar,absent,https://mushroomobserver.org/399366
BBM:F005534,MO:87050,similar,absent,https://mushroomobserver.org/87050
BBM:F005534,MO:88596,similar,absent,https://mushroomobserver.org/88596
BBM:F005534,MO:160417,similar,absent,https://mushroomobserver.org/160417
BBM:F005534,MO:198041,similar,absent,https://mushroomobserver.org/198041
BBM:F005534,MO:225790,similar,absent,https://mushroomobserver.org/225790
BBM:F005534,MO:238405,similar,absent,https://mushroomobserver.org/238405
BBM:F005534,MO:264931,similar,absent,https://mushroomobserver.org/264931
BBM:F005534,MO:319711,similar,absent,https://mushroomobserver.org/319711
BBM:F005534,MO:399366,similar,absent,https://mushroomobserver.org/399366
BBM:F005535,MO:87050,similar,absent,https://mushroomobserver.org/87050
BBM:F005535,MO:88596,similar,absent,https://mushroomobserver.org/88596
BBM:F005535,MO:160417,similar,absent,https://mushroomobserver.org/160417
BBM:F005535,MO:198041,similar,absent,https://mushroomobserver.org/198041
BBM:F005535,MO:225790,similar,absent,https://mushroomobserver.org/225790
BBM:F005535,MO:238405,similar,absent,https://mushroomobserver.org/238405
BBM:F005535,MO:264931,similar,absent,https://mushroomobserver.org/264931
BBM:F005535,MO:319711,similar,absent,https://mushroomobserver.org/319711
BBM:F005535,MO:399366,similar,absent,https://mushroomobserver.org/399366
BBM:F005592,MO:65462,similar,absent,https://mushroomobserver.org/65462
BBM:F005592,MO:238572,similar,absent,https://mushroomobserver.org/238572
BBM:F005592,MO:449336,similar,absent,https://mushroomobserver.org/449336
BBM:F005593,MO:65462,similar,absent,https://mushroomobserver.org/65462
BBM:F005593,MO:238572,similar,absent,https://mushroomobserver.org/238572
BBM:F005593,MO:449336,similar,absent,https://mushroomobserver.org/449336
BBM:F005596,MO:65462,similar,absent,https://mushroomobserver.org/65462
BBM:F005596,MO:238572,similar,absent,https://mushroomobserver.org/238572
BBM:F005596,MO:449336,similar,absent,https://mushroomobserver.org/449336
BBM:F005617,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005617,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005617,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005617,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005617,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005618,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005618,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005618,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005618,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005618,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005621,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005621,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005621,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005621,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005621,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005622,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005622,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005622,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005622,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005622,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005624,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005624,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005624,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005624,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005624,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005626,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005626,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005626,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005626,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005626,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005630,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005630,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005630,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005630,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005630,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005631,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005631,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005631,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005631,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005631,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005632,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005632,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005632,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005632,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005632,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005636,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005636,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005636,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005636,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005636,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005638,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005638,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005638,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005638,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005638,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005639,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005639,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005639,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005639,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005639,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005640,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005640,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005640,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005640,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005640,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005641,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005641,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005641,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005641,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005641,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005643,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005643,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005643,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005643,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005643,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005644,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005644,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005644,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005644,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005644,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005647,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005647,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005647,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005647,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005647,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005648,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005648,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005648,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005648,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005648,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005649,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005649,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005649,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005649,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005649,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005651,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005651,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005651,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005651,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005651,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005652,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005652,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005652,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005652,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005652,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005653,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005653,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005653,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005653,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005653,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005654,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005654,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005654,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005654,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005654,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005656,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005656,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005656,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005656,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005656,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005657,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005657,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005657,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005657,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005657,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005666,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005666,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005666,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005666,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005666,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005667,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005667,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005667,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005667,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005667,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005668,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005668,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005668,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005668,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005668,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F005669,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F005669,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F005669,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F005669,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F005669,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F011859,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F011859,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F011859,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F011859,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F011859,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F012306,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F012306,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F012306,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F012306,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F012306,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F012913,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F012913,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F012913,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F012913,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F012913,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F012926,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F012926,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F012926,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F012926,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F012926,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F013424,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F013424,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F013424,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F013424,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F013424,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F013426,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F013426,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F013426,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F013426,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F013426,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F013430,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F013430,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F013430,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F013430,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F013430,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F013431,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F013431,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F013431,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F013431,MO:383057,similar,absent,https://mushroomobserver.org/383057
BBM:F013431,MO:469759,similar,absent,https://mushroomobserver.org/469759
BBM:F013432,MO:63563,similar,absent,https://mushroomobserver.org/63563
BBM:F013432,MO:64956,similar,absent,https://mushroomobserver.org/64956
BBM:F013432,MO:264073,similar,absent,https://mushroomobserver.org/264073
BBM:F013432,MO:383057,similar,absent,https://mushroomobserver.org/383057
