platform,record_a,record_b,match_type,breakdown
mo,MO:392252,MO:394285,similar,06
mo,MO:393000,MO:393109,similar,06
mo,MO:393000,MO:394285,similar,06
mo,MO:393109,MO:394285,similar,06
mo,MO:392478,MO:393113,similar,06
mo,MO:392478,MO:395872,similar,06
mo,MO:393113,MO:395872,similar,06
mo,MO:393110,MO:395862,similar,06
mo,MO:394284,MO:408650,similar,06
mo,MO:399954,MO:441641,similar,06
mo,MO:400951,MO:440713,similar,06
mo,MO:400951,MO:441696,similar,06
mo,MO:440713,MO:441696,similar,06
mo,MO:441639,MO:441649,strict,06
mo,MO:441715,MO:441849,similar,06
mo,MO:265139,MO:351364,similar,06
mo,MO:306874,MO:359641,similar,06
mo,MO:330829,MO:337948,similar,06
mo,MO:330829,MO:351210,similar,06
mo,MO:337948,MO:351210,similar,06
mo,MO:347643,MO:351366,similar,06
mo,MO:357537,MO:389264,similar,06
mo,MO:357537,MO:394283,similar,06
mo,MO:357537,MO:397529,similar,06
mo,MO:357537,MO:409333,similar,06
mo,MO:389264,MO:394283,similar,06
mo,MO:389264,MO:397529,similar,06
mo,MO:389264,MO:409333,similar,06
mo,MO:394283,MO:397529,similar,06
mo,MO:394283,MO:409333,similar,06
mo,MO:397529,MO:409333,similar,06
mo,MO:381273,MO:394282,similar,06
mo,MO:381273,MO:397527,similar,06
mo,MO:394282,MO:397527,similar,06
BBM,BBM:F001378,BBM:F001383,similar,06
BBM,BBM:F001378,BBM:F001384,similar,06
BBM,BBM:F001383,BBM:F001384,similar,06
mo,MO:325265,MO:375877,similar,06
mo,MO:325265,MO:429703,similar,06
mo,MO:375877,MO:429703,similar,06
mo,MO:71509,MO:80557,similar,06
mo,MO:84625,MO:84740,similar,06
mo,MO:223996,MO:224976,similar,06
mo,MO:259558,MO:262247,similar,06
mo,MO:306904,MO:344404,similar,06
mo,MO:352876,MO:354981,similar,06
mo,MO:355961,MO:394288,similar,06
mo,MO:375375,MO:381278,similar,06
mo,MO:375375,MO:383394,similar,06
mo,MO:381278,MO:383394,similar,06
mo,MO:394286,MO:398345,similar,06
mo,MO:394286,MO:409308,similar,06
mo,MO:398345,MO:409308,similar,06
BBM,BBM:F000588,BBM:F000605,similar,06
mo,MO:326247,MO:329629,similar,06
BBM,BBM:F001001,BBM:F001525,similar,06
mo,MO:260684,MO:303564,similar,06
mo,MO:260684,MO:388074,similar,06
mo,MO:260684,MO:399061,similar,06
mo,MO:260684,MO:457179,similar,06
mo,MO:303564,MO:388074,similar,06
mo,MO:303564,MO:399061,similar,06
mo,MO:303564,MO:457179,similar,06
mo,MO:388074,MO:399061,similar,06
mo,MO:388074,MO:457179,similar,06
mo,MO:399061,MO:457179,similar,06
BBM,BBM:F001529,BBM:F001532,similar,06
BBM,BBM:F000591,BBM:F000598,similar,06
mo,MO:65467,MO:66872,similar,06
mo,MO:65467,MO:75886,similar,06
mo,MO:65467,MO:149736,similar,06
mo,MO:65467,MO:305520,similar,06
mo,MO:65467,MO:306906,similar,06
mo,MO:65467,MO:411783,similar,06
mo,MO:65467,MO:441844,similar,06
mo,MO:65467,MO:457138,similar,06
mo,MO:66872,MO:75886,similar,06
mo,MO:66872,MO:149736,similar,06
mo,MO:66872,MO:305520,similar,06
mo,MO:66872,MO:306906,similar,06
mo,MO:66872,MO:411783,similar,06
mo,MO:66872,MO:441844,similar,06
mo,MO:66872,MO:457138,similar,06
mo,MO:75886,MO:149736,similar,06
mo,MO:75886,MO:305520,similar,06
mo,MO:75886,MO:306906,similar,06
mo,MO:75886,MO:411783,similar,06
mo,MO:75886,MO:441844,similar,06
mo,MO:75886,MO:457138,similar,06
mo,MO:149736,MO:305520,similar,06
mo,MO:149736,MO:306906,similar,06
mo,MO:149736,MO:411783,similar,06
mo,MO:149736,MO:441844,similar,06
mo,MO:149736,MO:457138,similar,06
mo,MO:305520,MO:306906,similar,06
mo,MO:305520,MO:411783,similar,06
mo,MO:305520,MO:441844,similar,06
mo,MO:305520,MO:457138,similar,06
mo,MO:306906,MO:411783,similar,06
mo,MO:306906,MO:441844,similar,06
mo,MO:306906,MO:457138,similar,06
mo,MO:411783,MO:441844,similar,06
mo,MO:411783,MO:457138,similar,06
mo,MO:441844,MO:457138,similar,06
mo,MO:97370,MO:258711,similar,06
mo,MO:247855,MO:248885,similar,06
mo,MO:323948,MO:327225,similar,06
mo,MO:378229,MO:383378,similar,06
mo,MO:379248,MO:381015,similar,06
mo,MO:379248,MO:414109,similar,06
mo,MO:381015,MO:414109,similar,06
mo,MO:387918,MO:387996,strict,06
mo,MO:334487,MO:384979,similar,06
mo,MO:334487,MO:391571,similar,06
mo,MO:384979,MO:391571,similar,06
mo,MO:146031,MO:147967,similar,06
mo,MO:216562,MO:218079,similar,06
mo,MO:260074,MO:261383,similar,06
mo,MO:285022,MO:285072,similar,06
mo,MO:297729,MO:301217,similar,06
mo,MO:388087,MO:388114,strict,06
mo,MO:388088,MO:388091,strict,06
mo,MO:395884,MO:396704,similar,06
mo,MO:400953,MO:434555,similar,06
mo,MO:400953,MO:438569,similar,06
mo,MO:434555,MO:438569,similar,06
mo,MO:103472,MO:112069,similar,06
mo,MO:72696,MO:157527,similar,06
mo,MO:388075,MO:392953,similar,06
mo,MO:67029,MO:69610,similar,06
BBM,BBM:F000747,BBM:F000748,similar,06
mo,MO:72888,MO:159110,similar,06
BBM,BBM:F000749,BBM:F000750,similar,06
BBM,BBM:F000749,BBM:F000751,similar,06
BBM,BBM:F000750,BBM:F000751,similar,06
mo,MO:71676,MO:164780,similar,06
mo,MO:86982,MO:87431,similar,06
mo,MO:86982,MO:119347,similar,06
mo,MO:87431,MO:119347,similar,06
mo,MO:87432,MO:115809,similar,06
mo,MO:87432,MO:118092,similar,06
mo,MO:87432,MO:120059,similar,06
mo,MO:115809,MO:118092,similar,06
mo,MO:115809,MO:120059,similar,06
mo,MO:118092,MO:120059,similar,06
mo,MO:118707,MO:119496,similar,06
mo,MO:134707,MO:144005,similar,06
mo,MO:172837,MO:174726,similar,06
mo,MO:255376,MO:259554,similar,06
mo,MO:261788,MO:264303,similar,06
mo,MO:273899,MO:274258,similar,06
mo,MO:306787,MO:306903,similar,06
mo,MO:306787,MO:307158,similar,06
mo,MO:306903,MO:307158,similar,06
mo,MO:306909,MO:341956,similar,06
mo,MO:306910,MO:352857,similar,06
mo,MO:355942,MO:409342,similar,06
mo,MO:355966,MO:394678,similar,06
mo,MO:358908,MO:361905,similar,06
mo,MO:367646,MO:387989,similar,06
mo,MO:367803,MO:388021,similar,06
mo,MO:367803,MO:414395,similar,06
mo,MO:388021,MO:414395,similar,06
mo,MO:66116,MO:132511,similar,06
mo,MO:68803,MO:69554,similar,06
mo,MO:72872,MO:162109,similar,06
mo,MO:73017,MO:73218,similar,06
mo,MO:73023,MO:156906,similar,06
mo,MO:74575,MO:104739,similar,06
mo,MO:74575,MO:104908,similar,06
mo,MO:74575,MO:104911,similar,06
mo,MO:74575,MO:105274,similar,06
mo,MO:74575,MO:105883,similar,06
mo,MO:74575,MO:105884,similar,06
mo,MO:74575,MO:105885,similar,06
mo,MO:74575,MO:105886,similar,06
mo,MO:74575,MO:105887,similar,06
mo,MO:74575,MO:105889,similar,06
mo,MO:74575,MO:105891,similar,06
mo,MO:74575,MO:105892,similar,06
mo,MO:74575,MO:106015,similar,06
mo,MO:104739,MO:104908,similar,06
mo,MO:104739,MO:104911,similar,06
mo,MO:104739,MO:105274,similar,06
mo,MO:104739,MO:105883,similar,06
mo,MO:104739,MO:105884,similar,06
mo,MO:104739,MO:105885,similar,06
mo,MO:104739,MO:105886,similar,06
mo,MO:104739,MO:105887,similar,06
mo,MO:104739,MO:105889,similar,06
mo,MO:104739,MO:105891,similar,06
mo,MO:104739,MO:105892,similar,06
mo,MO:104739,MO:106015,similar,06
mo,MO:104908,MO:104911,similar,06
mo,MO:104908,MO:105274,similar,06
mo,MO:104908,MO:105883,similar,06
mo,MO:104908,MO:105884,similar,06
mo,MO:104908,MO:105885,similar,06
mo,MO:104908,MO:105886,similar,06
mo,MO:104908,MO:105887,similar,06
mo,MO:104908,MO:105889,similar,06
mo,MO:104908,MO:105891,similar,06
mo,MO:104908,MO:105892,similar,06
mo,MO:104908,MO:106015,similar,06
mo,MO:104911,MO:105274,similar,06
mo,MO:104911,MO:105883,similar,06
mo,MO:104911,MO:105884,similar,06
mo,MO:104911,MO:105885,similar,06
mo,MO:104911,MO:105886,similar,06
mo,MO:104911,MO:105887,similar,06
mo,MO:104911,MO:105889,similar,06
mo,MO:104911,MO:105891,similar,06
mo,MO:104911,MO:105892,similar,06
mo,MO:104911,MO:106015,similar,06
mo,MO:105274,MO:105883,similar,06
mo,MO:105274,MO:105884,similar,06
mo,MO:105274,MO:105885,similar,06
mo,MO:105274,MO:105886,similar,06
mo,MO:105274,MO:105887,similar,06
mo,MO:105274,MO:105889,similar,06
mo,MO:105274,MO:105891,similar,06
mo,MO:105274,MO:105892,similar,06
mo,MO:105274,MO:106015,similar,06
mo,MO:105883,MO:105884,similar,06
mo,MO:105883,MO:105885,similar,06
mo,MO:105883,MO:105886,similar,06
mo,MO:105883,MO:105887,similar,06
mo,MO:105883,MO:105889,similar,06
mo,MO:105883,MO:105891,similar,06
mo,MO:105883,MO:105892,similar,06
mo,MO:105883,MO:106015,similar,06
mo,MO:105884,MO:105885,similar,06
mo,MO:105884,MO:105886,similar,06
mo,MO:105884,MO:105887,similar,06
mo,MO:105884,MO:105889,similar,06
mo,MO:105884,MO:105891,similar,06
mo,MO:105884,MO:105892,similar,06
mo,MO:105884,MO:106015,similar,06
mo,MO:105885,MO:105886,similar,06
mo,MO:105885,MO:105887,similar,06
mo,MO:105885,MO:105889,similar,06
mo,MO:105885,MO:105891,similar,06
mo,MO:105885,MO:105892,similar,06
mo,MO:105885,MO:106015,similar,06
mo,MO:105886,MO:105887,similar,06
mo,MO:105886,MO:105889,similar,06
mo,MO:105886,MO:105891,similar,06
mo,MO:105886,MO:105892,similar,06
mo,MO:105886,MO:106015,similar,06
mo,MO:105887,MO:105889,similar,06
mo,MO:105887,MO:105891,similar,06
mo,MO:105887,MO:105892,similar,06
mo,MO:105887,MO:106015,similar,06
mo,MO:105889,MO:105891,similar,06
mo,MO:105889,MO:105892,similar,06
mo,MO:105889,MO:106015,similar,06
mo,MO:105891,MO:105892,similar,06
mo,MO:105891,MO:106015,similar,06
mo,MO:105892,MO:106015,similar,06
mo,MO:74819,MO:167609,similar,06
mo,MO:76315,MO:97542,similar,06
mo,MO:76315,MO:157226,similar,06
mo,MO:97542,MO:157226,similar,06
mo,MO:79867,MO:105990,similar,06
mo,MO:82711,MO:105989,similar,06
mo,MO:82713,MO:106012,similar,06
mo,MO:82714,MO:83024,similar,06
mo,MO:85658,MO:106070,strict,06
mo,MO:90435,MO:105976,similar,06
mo,MO:90543,MO:92208,similar,06
mo,MO:93265,MO:93273,similar,06
mo,MO:96668,MO:105350,similar,06
mo,MO:105166,MO:105825,strict,06
mo,MO:105305,MO:105309,strict,06
mo,MO:106295,MO:106300,similar,06
mo,MO:106295,MO:112098,similar,06
mo,MO:106300,MO:112098,similar,06
mo,MO:109213,MO:109674,strict,06
mo,MO:131304,MO:139355,similar,06
mo,MO:144193,MO:156018,similar,06
mo,MO:153837,MO:154374,similar,06
mo,MO:153890,MO:154362,similar,06
mo,MO:153893,MO:155602,similar,06
mo,MO:154830,MO:154831,similar,06
mo,MO:163924,MO:164534,similar,06
mo,MO:163924,MO:164535,similar,06
mo,MO:163924,MO:164536,similar,06
mo,MO:163924,MO:164538,similar,06
mo,MO:163924,MO:169297,similar,06
mo,MO:164534,MO:164535,similar,06
mo,MO:164534,MO:164536,similar,06
mo,MO:164534,MO:164538,similar,06
mo,MO:164534,MO:169297,similar,06
mo,MO:164535,MO:164536,similar,06
mo,MO:164535,MO:164538,similar,06
mo,MO:164535,MO:169297,similar,06
mo,MO:164536,MO:164538,similar,06
mo,MO:164536,MO:169297,similar,06
mo,MO:164538,MO:169297,similar,06
mo,MO:164262,MO:166096,similar,06
mo,MO:164262,MO:166099,similar,06
mo,MO:166096,MO:166099,similar,06
mo,MO:164422,MO:176068,similar,06
mo,MO:165575,MO:165754,strict,06
mo,MO:166095,MO:169292,similar,06
mo,MO:166095,MO:169293,similar,06
mo,MO:166095,MO:169294,similar,06
mo,MO:166095,MO:169295,similar,06
mo,MO:166095,MO:285141,similar,06
mo,MO:169292,MO:169293,similar,06
mo,MO:169292,MO:169294,similar,06
mo,MO:169292,MO:169295,similar,06
mo,MO:169292,MO:285141,similar,06
mo,MO:169293,MO:169294,similar,06
mo,MO:169293,MO:169295,similar,06
mo,MO:169293,MO:285141,similar,06
mo,MO:169294,MO:169295,similar,06
mo,MO:169294,MO:285141,similar,06
mo,MO:169295,MO:285141,similar,06
mo,MO:166513,MO:525292,strict,06
mo,MO:173254,MO:173684,similar,06
mo,MO:173915,MO:173918,strict,06
mo,MO:173915,MO:173922,strict,06
mo,MO:173918,MO:173922,strict,06
mo,MO:188788,MO:193063,similar,06
mo,MO:192321,MO:192322,similar,06
mo,MO:199283,MO:223156,similar,06
mo,MO:202570,MO:202571,strict,06
mo,MO:202570,MO:202572,strict,06
mo,MO:202570,MO:202573,strict,06
mo,MO:202570,MO:202601,strict,06
mo,MO:202571,MO:202572,strict,06
mo,MO:202571,MO:202573,strict,06
mo,MO:202571,MO:202601,strict,06
mo,MO:202572,MO:202573,strict,06
mo,MO:202572,MO:202601,strict,06
mo,MO:202573,MO:202601,strict,06
mo,MO:203237,MO:203244,strict,06
mo,MO:207016,MO:223713,similar,06
mo,MO:207016,MO:235692,similar,06
mo,MO:207016,MO:235693,similar,06
mo,MO:207016,MO:285459,similar,06
mo,MO:223713,MO:235692,similar,06
mo,MO:223713,MO:235693,similar,06
mo,MO:223713,MO:285459,similar,06
mo,MO:235692,MO:235693,similar,06
mo,MO:235692,MO:285459,similar,06
mo,MO:235693,MO:285459,similar,06
mo,MO:218988,MO:224982,similar,06
mo,MO:218988,MO:225704,similar,06
mo,MO:224982,MO:225704,similar,06
mo,MO:224977,MO:285458,similar,06
mo,MO:230586,MO:230598,similar,06
mo,MO:235694,MO:237156,similar,06
mo,MO:235694,MO:237157,similar,06
mo,MO:235694,MO:238157,similar,06
mo,MO:235694,MO:238158,similar,06
mo,MO:235694,MO:238160,similar,06
mo,MO:235694,MO:259846,similar,06
mo,MO:235694,MO:259865,similar,06
mo,MO:235694,MO:262678,similar,06
mo,MO:237156,MO:237157,similar,06
mo,MO:237156,MO:238157,similar,06
mo,MO:237156,MO:238158,similar,06
mo,MO:237156,MO:238160,similar,06
mo,MO:237156,MO:259846,similar,06
mo,MO:237156,MO:259865,similar,06
mo,MO:237156,MO:262678,similar,06
mo,MO:237157,MO:238157,similar,06
mo,MO:237157,MO:238158,similar,06
mo,MO:237157,MO:238160,similar,06
mo,MO:237157,MO:259846,similar,06
mo,MO:237157,MO:259865,similar,06
mo,MO:237157,MO:262678,similar,06
mo,MO:238157,MO:238158,similar,06
mo,MO:238157,MO:238160,similar,06
mo,MO:238157,MO:259846,similar,06
mo,MO:238157,MO:259865,similar,06
mo,MO:238157,MO:262678,similar,06
mo,MO:238158,MO:238160,similar,06
mo,MO:238158,MO:259846,similar,06
mo,MO:238158,MO:259865,similar,06
mo,MO:238158,MO:262678,similar,06
mo,MO:238160,MO:259846,similar,06
mo,MO:238160,MO:259865,similar,06
mo,MO:238160,MO:262678,similar,06
mo,MO:259846,MO:259865,similar,06
mo,MO:259846,MO:262678,similar,06
mo,MO:259865,MO:262678,similar,06
mo,MO:248242,MO:253155,similar,06
mo,MO:248593,MO:248902,similar,06
mo,MO:248593,MO:253259,similar,06
mo,MO:248902,MO:253259,similar,06
mo,MO:248889,MO:250365,similar,06
mo,MO:248889,MO:250366,similar,06
mo,MO:250365,MO:250366,similar,06
mo,MO:248905,MO:251555,similar,06
mo,MO:248905,MO:253151,similar,06
mo,MO:248905,MO:253248,similar,06
mo,MO:248905,MO:255263,similar,06
mo,MO:251555,MO:253151,similar,06
mo,MO:251555,MO:253248,similar,06
mo,MO:251555,MO:255263,similar,06
mo,MO:253151,MO:253248,similar,06
mo,MO:253151,MO:255263,similar,06
mo,MO:253248,MO:255263,similar,06
mo,MO:276558,MO:276572,strict,06
mo,MO:292921,MO:294292,similar,06
mo,MO:292921,MO:303556,similar,06
mo,MO:294292,MO:303556,similar,06
mo,MO:320741,MO:351392,similar,06
mo,MO:330151,MO:336972,similar,06
mo,MO:330151,MO:337952,similar,06
mo,MO:330151,MO:340014,similar,06
mo,MO:330151,MO:340839,similar,06
mo,MO:330151,MO:340841,similar,06
mo,MO:330151,MO:340845,similar,06
mo,MO:330151,MO:340932,similar,06
mo,MO:330151,MO:340936,similar,06
mo,MO:330151,MO:340937,similar,06
mo,MO:330151,MO:341064,similar,06
mo,MO:330151,MO:341152,similar,06
mo,MO:330151,MO:341301,similar,06
mo,MO:330151,MO:341304,similar,06
mo,MO:330151,MO:341773,similar,06
mo,MO:330151,MO:341774,similar,06
mo,MO:330151,MO:341860,similar,06
mo,MO:330151,MO:342741,similar,06
mo,MO:330151,MO:342781,similar,06
mo,MO:330151,MO:342824,similar,06
mo,MO:330151,MO:343259,similar,06
mo,MO:330151,MO:344562,similar,06
mo,MO:330151,MO:344594,similar,06
mo,MO:330151,MO:345112,similar,06
mo,MO:330151,MO:345579,similar,06
mo,MO:330151,MO:345587,similar,06
mo,MO:330151,MO:346555,similar,06
mo,MO:330151,MO:346560,similar,06
mo,MO:330151,MO:347094,similar,06
mo,MO:330151,MO:347155,similar,06
mo,MO:330151,MO:347341,similar,06
mo,MO:330151,MO:347604,similar,06
mo,MO:330151,MO:352149,similar,06
mo,MO:336972,MO:337952,similar,06
mo,MO:336972,MO:340014,similar,06
mo,MO:336972,MO:340839,similar,06
mo,MO:336972,MO:340841,similar,06
mo,MO:336972,MO:340845,similar,06
mo,MO:336972,MO:340932,similar,06
mo,MO:336972,MO:340936,similar,06
mo,MO:336972,MO:340937,similar,06
mo,MO:336972,MO:341064,similar,06
mo,MO:336972,MO:341152,similar,06
mo,MO:336972,MO:341301,similar,06
mo,MO:336972,MO:341304,similar,06
mo,MO:336972,MO:341773,similar,06
mo,MO:336972,MO:341774,similar,06
mo,MO:336972,MO:341860,similar,06
mo,MO:336972,MO:342741,similar,06
mo,MO:336972,MO:342781,similar,06
mo,MO:336972,MO:342824,similar,06
mo,MO:336972,MO:343259,similar,06
mo,MO:336972,MO:344562,similar,06
mo,MO:336972,MO:344594,similar,06
mo,MO:336972,MO:345112,similar,06
mo,MO:336972,MO:345579,similar,06
mo,MO:336972,MO:345587,similar,06
mo,MO:336972,MO:346555,similar,06
mo,MO:336972,MO:346560,similar,06
mo,MO:336972,MO:347094,similar,06
mo,MO:336972,MO:347155,similar,06
mo,MO:336972,MO:347341,similar,06
mo,MO:336972,MO:347604,similar,06
mo,MO:336972,MO:352149,similar,06
mo,MO:337952,MO:340014,similar,06
mo,MO:337952,MO:340839,similar,06
mo,MO:337952,MO:340841,similar,06
mo,MO:337952,MO:340845,similar,06
mo,MO:337952,MO:340932,similar,06
mo,MO:337952,MO:340936,similar,06
mo,MO:337952,MO:340937,similar,06
mo,MO:337952,MO:341064,similar,06
mo,MO:337952,MO:341152,similar,06
mo,MO:337952,MO:341301,similar,06
mo,MO:337952,MO:341304,similar,06
mo,MO:337952,MO:341773,similar,06
mo,MO:337952,MO:341774,similar,06
mo,MO:337952,MO:341860,similar,06
mo,MO:337952,MO:342741,similar,06
mo,MO:337952,MO:342781,similar,06
mo,MO:337952,MO:342824,similar,06
mo,MO:337952,MO:343259,similar,06
mo,MO:337952,MO:344562,similar,06
mo,MO:337952,MO:344594,similar,06
mo,MO:337952,MO:345112,similar,06
mo,MO:337952,MO:345579,similar,06
mo,MO:337952,MO:345587,similar,06
mo,MO:337952,MO:346555,similar,06
mo,MO:337952,MO:346560,similar,06
mo,MO:337952,MO:347094,similar,06
mo,MO:337952,MO:347155,similar,06
mo,MO:337952,MO:347341,similar,06
mo,MO:337952,MO:347604,similar,06
mo,MO:337952,MO:352149,similar,06
mo,MO:340014,MO:340839,similar,06
mo,MO:340014,MO:340841,similar,06
mo,MO:340014,MO:340845,similar,06
mo,MO:340014,MO:340932,similar,06
mo,MO:340014,MO:340936,similar,06
mo,MO:340014,MO:340937,similar,06
mo,MO:340014,MO:341064,similar,06
mo,MO:340014,MO:341152,similar,06
mo,MO:340014,MO:341301,similar,06
mo,MO:340014,MO:341304,similar,06
mo,MO:340014,MO:341773,similar,06
mo,MO:340014,MO:341774,similar,06
mo,MO:340014,MO:341860,similar,06
mo,MO:340014,MO:342741,similar,06
mo,MO:340014,MO:342781,similar,06
mo,MO:340014,MO:342824,similar,06
mo,MO:340014,MO:343259,similar,06
mo,MO:340014,MO:344562,similar,06
mo,MO:340014,MO:344594,similar,06
mo,MO:340014,MO:345112,similar,06
mo,MO:340014,MO:345579,similar,06
mo,MO:340014,MO:345587,similar,06
mo,MO:340014,MO:346555,similar,06
mo,MO:340014,MO:346560,similar,06
mo,MO:340014,MO:347094,similar,06
mo,MO:340014,MO:347155,similar,06
mo,MO:340014,MO:347341,similar,06
mo,MO:340014,MO:347604,similar,06
mo,MO:340014,MO:352149,similar,06
mo,MO:340839,MO:340841,similar,06
mo,MO:340839,MO:340845,similar,06
mo,MO:340839,MO:340932,similar,06
mo,MO:340839,MO:340936,similar,06
mo,MO:340839,MO:340937,similar,06
mo,MO:340839,MO:341064,similar,06
mo,MO:340839,MO:341152,similar,06
mo,MO:340839,MO:341301,similar,06
mo,MO:340839,MO:341304,similar,06
mo,MO:340839,MO:341773,similar,06
mo,MO:340839,MO:341774,similar,06
mo,MO:340839,MO:341860,similar,06
mo,MO:340839,MO:342741,similar,06
mo,MO:340839,MO:342781,similar,06
mo,MO:340839,MO:342824,similar,06
mo,MO:340839,MO:343259,similar,06
mo,MO:340839,MO:344562,similar,06
mo,MO:340839,MO:344594,similar,06
mo,MO:340839,MO:345112,similar,06
mo,MO:340839,MO:345579,similar,06
mo,MO:340839,MO:345587,similar,06
mo,MO:340839,MO:346555,similar,06
mo,MO:340839,MO:346560,similar,06
mo,MO:340839,MO:347094,similar,06
mo,MO:340839,MO:347155,similar,06
mo,MO:340839,MO:347341,similar,06
mo,MO:340839,MO:347604,similar,06
mo,MO:340839,MO:352149,similar,06
mo,MO:340841,MO:340845,similar,06
mo,MO:340841,MO:340932,similar,06
mo,MO:340841,MO:340936,similar,06
mo,MO:340841,MO:340937,similar,06
mo,MO:340841,MO:341064,similar,06
mo,MO:340841,MO:341152,similar,06
mo,MO:340841,MO:341301,similar,06
mo,MO:340841,MO:341304,similar,06
mo,MO:340841,MO:341773,similar,06
mo,MO:340841,MO:341774,similar,06
mo,MO:340841,MO:341860,similar,06
mo,MO:340841,MO:342741,similar,06
mo,MO:340841,MO:342781,similar,06
mo,MO:340841,MO:342824,similar,06
mo,MO:340841,MO:343259,similar,06
mo,MO:340841,MO:344562,similar,06
mo,MO:340841,MO:344594,similar,06
mo,MO:340841,MO:345112,similar,06
mo,MO:340841,MO:345579,similar,06
mo,MO:340841,MO:345587,similar,06
mo,MO:340841,MO:346555,similar,06
mo,MO:340841,MO:346560,similar,06
mo,MO:340841,MO:347094,similar,06
mo,MO:340841,MO:347155,similar,06
mo,MO:340841,MO:347341,similar,06
mo,MO:340841,MO:347604,similar,06
mo,MO:340841,MO:352149,similar,06
mo,MO:340845,MO:340932,similar,06
mo,MO:340845,MO:340936,similar,06
mo,MO:340845,MO:340937,similar,06
mo,MO:340845,MO:341064,similar,06
mo,MO:340845,MO:341152,similar,06
mo,MO:340845,MO:341301,similar,06
mo,MO:340845,MO:341304,similar,06
mo,MO:340845,MO:341773,similar,06
mo,MO:340845,MO:341774,similar,06
mo,MO:340845,MO:341860,similar,06
mo,MO:340845,MO:342741,similar,06
mo,MO:340845,MO:342781,similar,06
mo,MO:340845,MO:342824,similar,06
mo,MO:340845,MO:343259,similar,06
mo,MO:340845,MO:344562,similar,06
mo,MO:340845,MO:344594,similar,06
mo,MO:340845,MO:345112,similar,06
mo,MO:340845,MO:345579,similar,06
mo,MO:340845,MO:345587,similar,06
mo,MO:340845,MO:346555,similar,06
mo,MO:340845,MO:346560,similar,06
mo,MO:340845,MO:347094,similar,06
mo,MO:340845,MO:347155,similar,06
mo,MO:340845,MO:347341,similar,06
mo,MO:340845,MO:347604,similar,06
mo,MO:340845,MO:352149,similar,06
mo,MO:340932,MO:340936,similar,06
mo,MO:340932,MO:340937,similar,06
mo,MO:340932,MO:341064,similar,06
mo,MO:340932,MO:341152,similar,06
mo,MO:340932,MO:341301,similar,06
mo,MO:340932,MO:341304,similar,06
mo,MO:340932,MO:341773,similar,06
mo,MO:340932,MO:341774,similar,06
mo,MO:340932,MO:341860,similar,06
mo,MO:340932,MO:342741,similar,06
mo,MO:340932,MO:342781,similar,06
mo,MO:340932,MO:342824,similar,06
mo,MO:340932,MO:343259,similar,06
mo,MO:340932,MO:344562,similar,06
mo,MO:340932,MO:344594,similar,06
mo,MO:340932,MO:345112,similar,06
mo,MO:340932,MO:345579,similar,06
mo,MO:340932,MO:345587,similar,06
mo,MO:340932,MO:346555,similar,06
mo,MO:340932,MO:346560,similar,06
mo,MO:340932,MO:347094,similar,06
mo,MO:340932,MO:347155,similar,06
mo,MO:340932,MO:347341,similar,06
mo,MO:340932,MO:347604,similar,06
mo,MO:340932,MO:352149,similar,06
mo,MO:340936,MO:340937,similar,06
mo,MO:340936,MO:341064,similar,06
mo,MO:340936,MO:341152,similar,06
mo,MO:340936,MO:341301,similar,06
mo,MO:340936,MO:341304,similar,06
mo,MO:340936,MO:341773,similar,06
mo,MO:340936,MO:341774,similar,06
mo,MO:340936,MO:341860,similar,06
mo,MO:340936,MO:342741,similar,06
mo,MO:340936,MO:342781,similar,06
mo,MO:340936,MO:342824,similar,06
mo,MO:340936,MO:343259,similar,06
mo,MO:340936,MO:344562,similar,06
mo,MO:340936,MO:344594,similar,06
mo,MO:340936,MO:345112,similar,06
mo,MO:340936,MO:345579,similar,06
mo,MO:340936,MO:345587,similar,06
mo,MO:340936,MO:346555,similar,06
mo,MO:340936,MO:346560,similar,06
mo,MO:340936,MO:347094,similar,06
mo,MO:340936,MO:347155,similar,06
mo,MO:340936,MO:347341,similar,06
mo,MO:340936,MO:347604,similar,06
mo,MO:340936,MO:352149,similar,06
mo,MO:340937,MO:341064,similar,06
mo,MO:340937,MO:341152,similar,06
mo,MO:340937,MO:341301,similar,06
mo,MO:340937,MO:341304,similar,06
mo,MO:340937,MO:341773,similar,06
mo,MO:340937,MO:341774,similar,06
mo,MO:340937,MO:341860,similar,06
mo,MO:340937,MO:342741,similar,06
mo,MO:340937,MO:342781,similar,06
mo,MO:340937,MO:342824,similar,06
mo,MO:340937,MO:343259,similar,06
mo,MO:340937,MO:344562,similar,06
mo,MO:340937,MO:344594,similar,06
mo,MO:340937,MO:345112,similar,06
mo,MO:340937,MO:345579,similar,06
mo,MO:340937,MO:345587,similar,06
mo,MO:340937,MO:346555,similar,06
mo,MO:340937,MO:346560,similar,06
mo,MO:340937,MO:347094,similar,06
mo,MO:340937,MO:347155,similar,06
mo,MO:340937,MO:347341,similar,06
mo,MO:340937,MO:347604,similar,06
mo,MO:340937,MO:352149,similar,06
mo,MO:341064,MO:341152,similar,06
mo,MO:341064,MO:341301,similar,06
mo,MO:341064,MO:341304,similar,06
mo,MO:341064,MO:341773,similar,06
mo,MO:341064,MO:341774,similar,06
mo,MO:341064,MO:341860,similar,06
mo,MO:341064,MO:342741,similar,06
mo,MO:341064,MO:342781,similar,06
mo,MO:341064,MO:342824,similar,06
mo,MO:341064,MO:343259,similar,06
